unit	land_unit	num_men	naval_unit	num_ships	min_men_per_ship	max_men_per_ship	is_naval	weight	recruitment_cost	upkeep_cost	create_time	campaign_cap	multiplayer_cost	multiplayer_cap	caste	prestige	additional_building_requirement	religion_requirement	recruitment_movie	resource_requirement	world_leader_only	can_trade	special_edition_mask	unique_index	in_encyclopedia	region_unit_resource_requirement	audio_voiceover_culture	ui_unit_group_land	ui_unit_group_naval	tier	is_high_threat	porthole_camera	mount	use_hitpoints_in_campaign	unit_scaling	porthole_composite_scene	melee_cp	missile_cp	can_siege	audio_voiceover_culture_override	restrict_xp_gain_in_campaign	audio_voiceover_actor_group	food_cost	has_spoken_vo	is_monstrous	multiplayer_qb_cap	vo_is_dragon	vo_is_dinosaur	optional_ui_element
wh2_main_def_inf_witch_elves_0	wh2_main_def_inf_witch_elves_0	180	wh_main_shp_transport	1	1	90	False	medium	790	158	1	-1	790	0	melee_infantry	0					False	False	0	11795	True		wh2_main_vo_culture_Dark_Elves	wh2_main_def_infantry_dual_daggers	wh2_main_def_infantry_dual_daggers	5	False	emp_soldier_15_degrees		False	True		792	0	False	vo_culture_None	False	wh2_main_vo_actor_Dark_Elves_Witch_Elves_Inf	0	True	False	4	False	False	
wh2_main_def_art_reaper_bolt_thrower	wh2_main_def_art_reaper_bolt_thrower	64	wh_main_shp_transport	1	1	32	False	very_heavy	1280	256	1	0	1280	4	warmachine	0					False	False	0	12412	True		wh2_main_vo_culture_Dark_Elves	wh_dlc06_bolt_thrower	wh_dlc06_bolt_thrower	3	False	default		False	True		70	630	True	vo_culture_None	False	wh2_main_vo_actor_Dark_Elves_Infantry	0	True	False	6	False	False	
wh2_dlc10_def_cav_doomfire_warlocks_0	wh2_dlc10_def_cav_doomfire_warlocks_0	120	wh_main_shp_transport	1	1	60	False	medium	1200	240	2	0	1200	2	melee_cavalry	0					False	False	0	843447413	True		wh2_main_vo_culture_Dark_Elves	wh2_dlc10_magic_melee_cav	wh2_dlc10_magic_melee_cav	4	False	emp_reiksguard		False	True		900	300	False	vo_culture_None	False	wh2_main_vo_actor_Dark_Elves_Mounted	0	True	False	6	False	False	
wh2_dlc10_def_inf_sisters_of_slaughter	wh2_dlc10_def_inf_sisters_of_slaughter	160	wh_main_shp_transport	1	1	100	False	medium	960	192	2	0	960	2	melee_infantry	0					False	False	0	639272297	True		wh2_main_vo_culture_Dark_Elves	wh2_dlc10_def_whip_infantry	wh2_dlc10_def_whip_infantry	5	False	emp_soldier_15_degrees		False	True		960	0	False	vo_culture_None	False	wh2_main_vo_actor_Dark_Elves_Sisters_of_Slaughter	0	True	False	6	False	False	
wh2_dlc14_def_cav_scourgerunner_chariot_0	wh2_dlc14_def_cav_scourgerunner_chariot_0	24	wh_main_shp_transport	1	1	12	False	heavy	1920	384	2	0	1920	0	chariot	0					False	False	0	1439649769	True		wh2_main_vo_culture_Dark_Elves	missile_chariot	missile_chariot	4	True	default		False	True	composite_scene\porthole\scourge_runner_chariot_porthole_01.csc	864	1056	False	vo_culture_None	False	wh2_main_vo_actor_Dark_Elves_Mounted	0	True	False	5	False	False	
wh2_twa03_def_mon_wolves_0	wh2_twa03_def_mon_wolves_0	200	wh_main_shp_transport	1	1	100	False	medium	320	64	1	-1	320	0	war_beast	0					False	False	0	610003909	True		wh_main_vo_culture_Dire_Wolves_WarHound	war_beast	war_beast	3	False	vamp_dire_wolf		False	True		650	0	False	wh_main_vo_culture_Vampire_Creature_Order_Giver	False	wh_main_vo_actor_default	0	False	False	6	False	False	
wh_dlc06_dwf_inf_bugmans_rangers_0	wh_dlc06_dwf_inf_bugmans_rangers_0	140	wh_main_shp_transport	1	1	70	False	heavy	950	190	2	0	950	1	missile_infantry	0	wh_main_dwf_tavern_2				False	False	0	12287	True		wh_main_vo_culture_Dwarf	missile_infantry_bow	missile_infantry_bow	3	False	dwf_warrior_15_degrees		False	True		333	618	False	vo_culture_None	False	wh_main_vo_actor_Dwarf_Infantry	0	True	False	6	False	False	
wh_dlc06_dwf_inf_rangers_0	wh_dlc06_dwf_inf_rangers_0	160	wh_main_shp_transport	1	1	80	False	heavy	900	180	1	0	900	2	missile_infantry	0					False	False	0	11293	True		wh_main_vo_culture_Dwarf	missile_infantry_bow	missile_infantry_bow	3	False	dwf_warrior_15_degrees		False	True		225	675	False	vo_culture_None	False	wh_main_vo_actor_Dwarf_Infantry	0	True	False	6	False	False	
wh_dlc06_dwf_inf_rangers_1	wh_dlc06_dwf_inf_rangers_1	160	wh_main_shp_transport	1	1	80	False	heavy	900	180	1	0	900	2	missile_infantry	0	wh_main_dwf_smith_1				False	False	0	12291	True		wh_main_vo_culture_Dwarf	infantry_axe_throwing	infantry_axe_throwing	3	False	dwf_warrior_15_degrees		False	True		315	585	False	vo_culture_None	False	wh_main_vo_actor_Dwarf_Infantry	0	True	False	6	False	False	
wh_main_dwf_inf_dwarf_warrior_0	wh_main_dwf_inf_dwarf_warrior_0	200	wh_main_shp_transport	1	1	100	False	heavy	720	144	1	-1	720	0	melee_infantry	0					False	False	0	8054	True		wh_main_vo_culture_Dwarf	infantry_axe	infantry_axe	1	False	dwf_warrior_30_degrees		False	True		720	0	False	vo_culture_None	False	wh_main_vo_actor_Dwarf_Infantry	0	True	False	6	False	False	
wh_main_dwf_inf_dwarf_warrior_1	wh_main_dwf_inf_dwarf_warrior_1	200	wh_main_shp_transport	1	1	100	False	heavy	800	160	1	-1	800	0	melee_infantry	0	wh_main_dwf_smith_1				False	False	0	9691	True		wh_main_vo_culture_Dwarf	infantry_axe_great	infantry_axe_great	2	False	dwf_warrior_30_degrees		False	True		800	0	False	vo_culture_None	False	wh_main_vo_actor_Dwarf_Infantry	0	True	False	6	False	False	
wh_main_dwf_inf_hammerers	wh_main_dwf_inf_hammerers	160	wh_main_shp_transport	1	1	80	False	heavy	900	180	2	0	900	3	melee_infantry	0	wh_main_dwf_smith_1				False	False	0	8061	True		wh_main_vo_culture_Dwarf	infantry_hammer_great	infantry_hammer_great	4	False	dwf_warrior_45_degrees		False	True		900	0	False	vo_culture_None	False	wh_main_vo_actor_Dwarf_Infantry	0	True	False	6	False	False	
wh_main_dwf_inf_ironbreakers	wh_main_dwf_inf_ironbreakers	160	wh_main_shp_transport	1	1	80	False	very_heavy	900	180	2	0	900	3	melee_infantry	0	wh_main_dwf_smith_2				False	False	0	8069	True		wh_main_vo_culture_Dwarf	infantry_axe	infantry_axe	4	False	dwf_warrior_15_degrees		False	True		900	0	False	vo_culture_None	False	wh_main_vo_actor_Dwarf_Infantry	0	True	False	6	False	False	
wh_main_dwf_inf_irondrakes_0	wh_main_dwf_inf_irondrakes_0	160	wh_main_shp_transport	1	1	80	False	very_heavy	960	192	2	0	960	1	missile_infantry	0	wh_main_dwf_engineer_1				False	False	0	8077	True		wh_main_vo_culture_Dwarf	dwf_irondrakes	dwf_irondrakes	4	False	dwf_warrior_15_degrees		False	True		240	720	False	vo_culture_None	False	wh_main_vo_actor_Dwarf_Infantry	0	True	False	6	False	False	
wh_main_dwf_inf_irondrakes_2	wh_main_dwf_inf_irondrakes_2	60	wh_main_shp_transport	1	1	30	False	very_heavy	1080	216	2	0	1080	1	missile_infantry	0	wh_main_dwf_engineer_2				False	False	0	9895	True		wh_main_vo_culture_Dwarf	dwf_irondrakes_torpedo	dwf_irondrakes_torpedo	5	False	dwf_warrior_15_degrees		False	True		270	810	False	vo_culture_None	False	wh_main_vo_actor_Dwarf_Infantry	0	True	False	6	False	False	
wh_main_dwf_inf_longbeards	wh_main_dwf_inf_longbeards	160	wh_main_shp_transport	1	1	80	False	heavy	830	166	1	-1	830	3	melee_infantry	0					False	False	0	8082	True		wh_main_vo_culture_Dwarf	infantry_axe	infantry_axe	3	False	dwf_warrior_45_degrees		False	True		830	0	False	vo_culture_None	False	wh_main_vo_actor_Dwarf_Infantry	0	True	False	6	False	False	
wh_main_dwf_inf_longbeards_1	wh_main_dwf_inf_longbeards_1	160	wh_main_shp_transport	1	1	80	False	heavy	900	180	1	-1	900	3	melee_infantry	0	wh_main_dwf_smith_1				False	False	0	10129	True		wh_main_vo_culture_Dwarf	infantry_axe_great	infantry_axe_great	3	False	dwf_warrior_15_degrees		False	True		900	0	False	vo_culture_None	False	wh_main_vo_actor_Dwarf_Infantry	0	True	False	6	False	False	
wh_main_dwf_inf_miners_0	wh_main_dwf_inf_miners_0	180	wh_main_shp_transport	1	1	90	False	heavy	720	144	1	0	720	3	melee_infantry	0					False	False	0	8088	True		wh_main_vo_culture_Dwarf	infantry_pickaxe	infantry_pickaxe	1	False	dwf_warrior_15_degrees		False	True		720	0	False	vo_culture_None	False	wh_main_vo_actor_Dwarf_Infantry	0	True	False	6	False	False	
wh_main_dwf_inf_miners_1	wh_main_dwf_inf_miners_1	180	wh_main_shp_transport	1	1	90	False	heavy	860	172	1	0	860	3	missile_infantry	0	wh_main_dwf_workshop_2				False	False	0	9706	True		wh_main_vo_culture_Dwarf	infantry_pickaxe	infantry_pickaxe	3	False	dwf_warrior_30_degrees		False	True		645	215	False	vo_culture_None	False	wh_main_vo_actor_Dwarf_Infantry	0	True	False	6	False	False	
wh_main_dwf_inf_quarrellers_0	wh_main_dwf_inf_quarrellers_0	160	wh_main_shp_transport	1	1	80	False	heavy	830	166	1	-1	830	0	missile_infantry	0					False	False	0	8102	True		wh_main_vo_culture_Dwarf	missile_infantry_bow	missile_infantry_bow	2	False	dwf_warrior_45_degrees		False	True		208	623	False	vo_culture_None	False	wh_main_vo_actor_Dwarf_Infantry	0	True	False	6	False	False	
wh_main_dwf_inf_quarrellers_1	wh_main_dwf_inf_quarrellers_1	160	wh_main_shp_transport	1	1	80	False	heavy	900	180	1	-1	900	0	missile_infantry	0	wh_main_dwf_smith_1				False	False	0	9711	True		wh_main_vo_culture_Dwarf	missile_infantry_bow	missile_infantry_bow	3	False	dwf_warrior_15_degrees		False	True		225	675	False	vo_culture_None	False	wh_main_vo_actor_Dwarf_Infantry	0	True	False	6	False	False	
wh_main_dwf_inf_slayers	wh_main_dwf_inf_slayers	160	wh_main_shp_transport	1	1	80	False	light	770	154	1	2	770	3	melee_infantry	0					False	False	0	8104	True		wh_main_vo_culture_Dwarf	infantry_dual_axe	infantry_dual_axe	4	False	dwf_warrior_30_degrees		False	True		770	0	False	vo_culture_None	False	wh_main_vo_actor_Dwarf_Unique	0	True	False	6	False	False	
wh_main_dwf_inf_thunderers_0	wh_main_dwf_inf_thunderers_0	160	wh_main_shp_transport	1	1	80	False	heavy	830	166	1	-1	830	0	missile_infantry	0					False	False	0	8107	True		wh_main_vo_culture_Dwarf	missile_infantry_rifle	missile_infantry_rifle	3	False	dwf_warrior_45_degrees		False	True		208	623	False	vo_culture_None	False	wh_main_vo_actor_Dwarf_Infantry	0	True	False	6	False	False	
wh_dlc06_dwf_art_bolt_thrower_0	wh_dlc06_dwf_art_bolt_thrower_0	64	wh_main_shp_transport	1	1	5	False	very_heavy	700	140	1	0	700	3	warmachine	0					False	False	0	11341	True		wh_main_vo_culture_Dwarf	wh_dlc06_bolt_thrower	wh_dlc06_bolt_thrower	2	False	dwf_warrior_15_degrees		False	True		140	560	True	vo_culture_None	False	wh_main_vo_actor_Dwarf_Infantry	0	True	False	6	False	False	
wh_main_dwf_art_cannon	wh_main_dwf_art_cannon	64	wh_main_shp_transport	1	1	32	False	heavy	1540	308	2	0	1540	3	warmachine	0					False	False	0	7994	True		wh_main_vo_culture_Dwarf	cannon	cannon	3	False	dwf_warrior_15_degrees		False	True		308	1232	True	vo_culture_None	False	wh_main_vo_actor_Dwarf_Infantry	0	True	False	6	False	False	
wh_main_dwf_art_flame_cannon	wh_main_dwf_art_flame_cannon	64	wh_main_shp_transport	1	1	32	False	heavy	1790	358	3	0	1790	2	warmachine	0	wh_main_dwf_engineer_1				False	False	0	7997	True		wh_main_vo_culture_Dwarf	field_gun_flame	field_gun_flame	5	False	dwf_warrior_15_degrees		False	True		358	1432	True	vo_culture_None	False	wh_main_vo_actor_Dwarf_Infantry	0	True	False	6	False	False	
wh_main_dwf_art_grudge_thrower	wh_main_dwf_art_grudge_thrower	64	wh_main_shp_transport	1	1	32	False	very_heavy	1020	204	1	0	1020	3	warmachine	0					False	False	0	8006	True		wh_main_vo_culture_Dwarf	catapult	catapult	2	False	dwf_warrior_15_degrees		False	True		204	816	True	vo_culture_None	False	wh_main_vo_actor_Dwarf_Infantry	0	True	False	6	False	False	
wh_main_dwf_art_organ_gun	wh_main_dwf_art_organ_gun	64	wh_main_shp_transport	1	1	32	False	heavy	1540	308	2	0	1540	2	warmachine	0					False	False	0	8008	True		wh_main_vo_culture_Dwarf	field_gun	field_gun	4	False	dwf_warrior_15_degrees		False	True		308	1232	True	vo_culture_None	False	wh_main_vo_actor_Dwarf_Infantry	0	True	False	6	False	False	
wh2_dlc10_dwf_inf_giant_slayers	wh2_dlc10_dwf_inf_giant_slayers	140	wh_main_shp_transport	1	1	80	False	light	1400	280	2	1	1400	3	melee_infantry	0					False	False	0	1211800278	True		wh_main_vo_culture_Dwarf	infantry_axe_great	infantry_axe_great	4	False	dwf_warrior_30_degrees		False	True		1400	0	False	vo_culture_None	False	wh_main_vo_actor_Dwarf_Unique	0	True	False	6	False	False	
wh_dlc04_emp_cav_knights_blazing_sun_0	wh_dlc04_emp_cav_knights_blazing_sun_0	120	wh_main_shp_transport	1	1	60	False	medium	1300	260	2	3	1300	2	melee_cavalry	0	wh_main_emp_smiths_2				False	False	0	11155	True		wh_main_vo_culture_Empire	shock_cavalry	shock_cavalry	4	False	emp_reiksguard		False	True		1300	0	False	vo_culture_None	False	wh_main_vo_actor_Empire_Mounted	0	True	False	6	False	False	
wh_dlc04_emp_inf_flagellants_0	wh_dlc04_emp_inf_flagellants_0	200	wh_main_shp_transport	1	1	100	False	medium	960	192	1	0	960	3	melee_infantry	0					False	False	0	11198	True		wh_main_vo_culture_Empire	wh_dlc04_emp_flagelllents	wh_dlc04_emp_flagelllents	3	False	emp_soldier_15_degrees		False	True		960	0	False	vo_culture_None	False	wh_dlc04_vo_actor_Empire_Inf	0	True	False	6	False	False	
wh_dlc04_emp_inf_free_company_militia_0	wh_dlc04_emp_inf_free_company_militia_0	240	wh_main_shp_transport	1	1	120	False	medium	670	134	1	-1	670	0	missile_infantry	0					False	False	0	11175	True		wh_main_vo_culture_Empire	missile_infantry_pistol	missile_infantry_pistol	2	False	emp_soldier_15_degrees		False	True		235	436	False	vo_culture_None	False	wh_dlc04_vo_actor_Empire_Inf	0	True	False	6	False	False	
wh_main_emp_cav_demigryph_knights_0	wh_main_emp_cav_demigryph_knights_0	32	wh_main_shp_transport	1	1	16	False	medium	1660	332	3	0	1660	1	monstrous_cavalry	0	wh_main_emp_smiths_2				False	False	0	6581	True		wh_main_vo_culture_Empire	monstrous_shock_cavalry	monstrous_shock_cavalry	4	True	emp_demigryph_knights		False	True		1660	0	False	vo_culture_None	False	wh_main_vo_actor_Empire_Mounted	0	True	False	1	False	False	
wh_main_emp_cav_demigryph_knights_1	wh_main_emp_cav_demigryph_knights_1	32	wh_main_shp_transport	1	1	16	False	medium	1660	332	3	0	1660	1	monstrous_cavalry	0	wh_main_emp_smiths_2				False	False	0	9509	True		wh_main_vo_culture_Empire	monstrous_shock_cavalry	monstrous_shock_cavalry	4	True	emp_demigryph_knights		False	True		1660	0	False	vo_culture_None	False	wh_main_vo_actor_Empire_Mounted	0	True	False	1	False	False	
wh_main_emp_cav_empire_knights	wh_main_emp_cav_empire_knights	120	wh_main_shp_transport	1	1	60	False	medium	1060	212	1	-1	1060	0	melee_cavalry	0	wh_main_emp_smiths_1				False	False	0	11642	True		wh_main_vo_culture_Empire	shock_cavalry	shock_cavalry	3	False	emp_reiksguard		False	True		1060	0	False	vo_culture_None	False	wh_main_vo_actor_Empire_Mounted	0	True	False	6	False	False	
wh_main_emp_cav_outriders_0	wh_main_emp_cav_outriders_0	120	wh_main_shp_transport	1	1	60	False	medium	1010	202	1	0	1010	2	missile_cavalry	0	wh_main_emp_forges_1				False	False	0	6571	True		wh_main_vo_culture_Empire	missile_cavalry_rifle	missile_cavalry_rifle	3	False	emp_reiksguard		False	True		253	758	False	vo_culture_None	False	wh_main_vo_actor_Empire_Mounted	0	True	False	5	False	False	
wh_main_emp_cav_outriders_1	wh_main_emp_cav_outriders_1	64	wh_main_shp_transport	1	1	32	False	medium	1080	216	2	0	1080	1	missile_cavalry	0	wh_main_emp_forges_2				False	False	0	9519	True		wh_main_vo_culture_Empire	missile_cavalry_rifle	missile_cavalry_rifle	3	False	emp_reiksguard		False	True		270	810	False	vo_culture_None	False	wh_main_vo_actor_Empire_Mounted	0	True	False	5	False	False	
wh_main_emp_cav_pistoliers_1	wh_main_emp_cav_pistoliers_1	120	wh_main_shp_transport	1	1	60	False	medium	860	172	1	0	860	3	missile_cavalry	0					False	False	0	6567	True		wh_main_vo_culture_Empire	missile_cavalry_rifle	missile_cavalry_rifle	2	False	emp_reiksguard		False	True		215	645	False	vo_culture_None	False	wh_main_vo_actor_Empire_Mounted	0	True	False	5	False	False	
wh_main_emp_cav_reiksguard	wh_main_emp_cav_reiksguard	120	wh_main_shp_transport	1	1	60	False	medium	1300	260	2	0	1300	3	melee_cavalry	0	wh_main_emp_smiths_2				False	False	0	6551	True		wh_main_vo_culture_Empire	shock_cavalry	shock_cavalry	4	False	emp_reiksguard		False	True		1300	0	False	vo_culture_None	False	wh_main_vo_actor_Empire_Mounted	0	True	False	6	False	False	
wh_main_emp_inf_crossbowmen	wh_main_emp_inf_crossbowmen	180	wh_main_shp_transport	1	1	90	False	light	650	130	1	-1	650	0	missile_infantry	0					False	False	0	6488	True		wh_main_vo_culture_Empire	missile_infantry_bow	missile_infantry_bow	2	False	emp_soldier_15_degrees		False	True		130	520	False	vo_culture_None	False	wh_main_vo_actor_Empire_Infantry	0	True	False	6	False	False	
wh_main_emp_inf_greatswords	wh_main_emp_inf_greatswords	200	wh_main_shp_transport	1	1	100	False	medium	880	176	1	0	880	3	melee_infantry	0	wh_main_emp_smiths_2				False	False	0	6512	True		wh_main_vo_culture_Empire	infantry_sword_great	infantry_sword_great	3	False	emp_soldier_30_degrees		False	True		880	0	False	vo_culture_None	False	wh_main_vo_actor_Empire_Infantry	0	True	False	6	False	False	
wh_main_emp_inf_halberdiers	wh_main_emp_inf_halberdiers	240	wh_main_shp_transport	1	1	120	False	medium	580	116	1	-1	580	0	melee_infantry	0					False	False	0	6476	True		wh_main_vo_culture_Empire	infantry_spear_halberd	infantry_spear_halberd	3	False	emp_soldier_15_degrees		False	True		580	0	False	vo_culture_None	False	wh_main_vo_actor_Empire_Infantry	0	True	False	6	False	False	
wh_main_emp_inf_handgunners	wh_main_emp_inf_handgunners	180	wh_main_shp_transport	1	1	90	False	medium	650	130	1	-1	650	0	missile_infantry	0					False	False	0	6486	True		wh_main_vo_culture_Empire	missile_infantry_rifle	missile_infantry_rifle	3	False	emp_soldier_30_degrees		False	True		130	520	False	vo_culture_None	False	wh_main_vo_actor_Empire_Infantry	0	True	False	6	False	False	
wh_main_emp_inf_spearmen_0	wh_main_emp_inf_spearmen_0	240	wh_main_shp_transport	1	1	120	False	medium	480	96	1	-1	480	0	melee_infantry	0					False	False	0	6478	True		wh_main_vo_culture_Empire	infantry_spear	infantry_spear	1	False	emp_soldier_15_degrees		False	True		480	0	False	vo_culture_None	False	wh_main_vo_actor_Empire_Infantry	0	True	False	6	False	False	
wh_main_emp_inf_spearmen_1	wh_main_emp_inf_spearmen_1	240	wh_main_shp_transport	1	1	120	False	medium	580	116	1	-1	580	0	melee_infantry	0					False	False	0	9500	True		wh_main_vo_culture_Empire	infantry_spear	infantry_spear	2	False	emp_soldier_30_degrees		False	True		580	0	False	vo_culture_None	False	wh_main_vo_actor_Empire_Infantry	0	True	False	6	False	False	
wh_main_emp_inf_swordsmen	wh_main_emp_inf_swordsmen	240	wh_main_shp_transport	1	1	120	False	medium	670	134	1	-1	670	0	melee_infantry	0					False	False	0	6481	True		wh_main_vo_culture_Empire	infantry_sword	infantry_sword	1	False	emp_soldier_15_degrees		False	True		670	0	False	vo_culture_None	False	wh_main_vo_actor_Empire_Infantry	0	True	False	6	False	False	
wh_main_emp_art_great_cannon	wh_main_emp_art_great_cannon	88	wh_main_shp_transport	1	1	44	False	medium	1540	308	2	0	1540	3	warmachine	0					False	False	0	6590	True		wh_main_vo_culture_Empire	cannon	cannon	3	False	emp_soldier_15_degrees		False	True		308	1232	True	vo_culture_None	False	wh_main_vo_actor_Empire_Infantry	0	True	False	6	False	False	
wh_main_emp_art_helblaster_volley_gun	wh_main_emp_art_helblaster_volley_gun	88	wh_main_shp_transport	1	1	44	False	medium	1540	308	2	0	1540	2	warmachine	0					False	False	0	6600	True		wh_main_vo_culture_Empire	field_gun	field_gun	4	False	emp_soldier_15_degrees		False	True		308	1232	True	vo_culture_None	False	wh_main_vo_actor_Empire_Infantry	0	True	False	6	False	False	
wh_main_emp_art_helstorm_rocket_battery	wh_main_emp_art_helstorm_rocket_battery	88	wh_main_shp_transport	1	1	44	False	medium	1540	308	2	0	1540	2	warmachine	0					False	False	0	6602	True		wh_main_vo_culture_Empire	emp_rocket_battery	emp_rocket_battery	4	False	emp_soldier_15_degrees		False	True		308	1232	False	vo_culture_None	False	wh_main_vo_actor_Empire_Infantry	0	True	False	6	False	False	
wh_main_emp_art_mortar	wh_main_emp_art_mortar	88	wh_main_shp_transport	1	1	44	False	medium	1280	256	1	0	1280	3	warmachine	0					False	False	0	6598	True		wh_main_vo_culture_Empire	cannon	cannon	3	False	emp_soldier_15_degrees		False	True		256	1024	True	vo_culture_None	False	wh_main_vo_actor_Empire_Infantry	0	True	False	6	False	False	
wh2_dlc13_emp_inf_archers_0	wh2_dlc13_emp_inf_archers_0	200	wh_main_shp_transport	1	1	90	False	light	560	112	1	-1	560	0	missile_infantry	0					False	False	0	404971103	True		wh_main_vo_culture_Empire	missile_infantry_bow	missile_infantry_bow	1	False	emp_soldier_15_degrees		False	True		112	448	False	vo_culture_None	False	wh_main_vo_actor_Empire_Infantry	0	True	False	6	False	False	
wh2_dlc13_emp_inf_huntsmen_0	wh2_dlc13_emp_inf_huntsmen_0	200	wh_main_shp_transport	1	1	90	False	light	640	128	1	0	640	0	missile_infantry	0					False	False	0	1546999904	True		wh_main_vo_culture_Empire	missile_infantry_bow	missile_infantry_bow	3	False	emp_soldier_15_degrees		False	True		128	512	False	vo_culture_None	False	wh_main_vo_actor_Empire_Infantry	0	True	False	6	False	False	
wh2_dlc13_emp_veh_war_wagon_0	wh2_dlc13_emp_veh_war_wagon_0	48	wh_main_shp_transport	1	1	6	False	medium	1150	230	1	0	1150	6	chariot	0					False	False	0	1199314883	True		wh_main_vo_culture_Empire	missile_chariot	missile_chariot	4	True	default		False	True	composite_scene\porthole\wm_dlc13_warwagon_porthole_01.csc	403	748	False	vo_culture_None	False	wh_main_vo_actor_Empire_Mounted	0	True	False	2	False	False	
wh2_dlc13_emp_veh_war_wagon_1	wh2_dlc13_emp_veh_war_wagon_1	16	wh_main_shp_transport	1	1	6	False	medium	1540	308	2	0	1540	6	chariot	0					False	False	0	1853946681	True		wh_main_vo_culture_Empire	missile_chariot	missile_chariot	5	True	default		False	True	composite_scene\porthole\wm_dlc13_warwagon_mortar_porthole_01.csc	539	1001	True	vo_culture_None	False	wh_main_vo_actor_Empire_Infantry	0	True	False	2	False	False	
wh2_dlc13_emp_art_great_cannon_imperial_supply	wh_main_emp_art_great_cannon	88	wh_main_shp_transport	1	1	44	False	medium	0	308	2	-1	1540	0	warmachine	0					False	False	0	2003777315	True		wh_main_vo_culture_Empire	cannon	cannon	3	False	emp_soldier_15_degrees		False	True		308	1232	True	vo_culture_None	False	wh_main_vo_actor_Empire_Infantry	0	True	False	6	False	False	
wh2_dlc13_emp_art_helblaster_volley_gun_imperial_supply	wh_main_emp_art_helblaster_volley_gun	88	wh_main_shp_transport	1	1	44	False	medium	0	308	2	-1	1540	0	warmachine	0					False	False	0	821033463	True		wh_main_vo_culture_Empire	field_gun	field_gun	4	False	emp_soldier_15_degrees		False	True		308	1232	True	vo_culture_None	False	wh_main_vo_actor_Empire_Infantry	0	True	False	6	False	False	
wh2_dlc13_emp_art_helstorm_rocket_battery_imperial_supply	wh_main_emp_art_helstorm_rocket_battery	88	wh_main_shp_transport	1	1	44	False	medium	0	308	2	-1	1540	0	warmachine	0					False	False	0	462536805	True		wh_main_vo_culture_Empire	emp_rocket_battery	emp_rocket_battery	4	False	emp_soldier_15_degrees		False	True		308	1232	True	vo_culture_None	False	wh_main_vo_actor_Empire_Infantry	0	True	False	6	False	False	
wh2_dlc13_emp_cav_demigryph_knights_0_imperial_supply	wh_main_emp_cav_demigryph_knights_0	32	wh_main_shp_transport	1	1	32	False	medium	0	332	3	-1	1660	0	monstrous_cavalry	0					False	False	0	1802690584	True		wh_main_vo_culture_Empire	monstrous_shock_cavalry	monstrous_shock_cavalry	4	False	emp_demigryph_knights		False	True		1660	0	False	vo_culture_None	False	wh_main_vo_actor_Empire_Mounted	0	True	False	6	False	False	
wh2_dlc13_emp_cav_demigryph_knights_1_imperial_supply	wh_main_emp_cav_demigryph_knights_1	32	wh_main_shp_transport	1	1	32	False	medium	0	332	3	-1	1660	0	monstrous_cavalry	0					False	False	0	211155017	True		wh_main_vo_culture_Empire	monstrous_shock_cavalry	monstrous_shock_cavalry	4	False	emp_demigryph_knights		False	True		1660	0	False	vo_culture_None	False	wh_main_vo_actor_Empire_Mounted	0	True	False	6	False	False	
wh2_dlc13_emp_cav_empire_knights_imperial_supply	wh_main_emp_cav_empire_knights	120	wh_main_shp_transport	1	1	60	False	medium	0	212	2	-1	1060	0	melee_cavalry	0					False	False	0	320170655	True		wh_main_vo_culture_Empire	shock_cavalry	shock_cavalry	3	False	emp_reiksguard		False	True		1060	0	False	vo_culture_None	False	wh_main_vo_actor_Empire_Mounted	0	True	False	6	False	False	
wh2_dlc13_emp_cav_knights_blazing_sun_0_imperial_supply	wh_dlc04_emp_cav_knights_blazing_sun_0	120	wh_main_shp_transport	1	1	30	False	medium	0	260	2	-1	1300	0	melee_cavalry	0					False	False	0	37978237	True		wh_main_vo_culture_Empire	shock_cavalry	shock_cavalry	4	False	emp_reiksguard		False	True		1300	0	False	vo_culture_None	False	wh_main_vo_actor_Empire_Mounted	0	True	False	6	False	False	
wh2_dlc13_emp_cav_outriders_1_imperial_supply	wh_main_emp_cav_outriders_1	64	wh_main_shp_transport	1	1	40	False	medium	0	216	2	-1	1080	0	missile_cavalry	0					False	False	0	1299774262	True		wh_main_vo_culture_Empire	missile_cavalry_rifle	missile_cavalry_rifle	3	False	emp_reiksguard		False	True		270	810	False	vo_culture_None	False	wh_main_vo_actor_Empire_Mounted	0	True	False	5	False	False	
wh2_dlc13_emp_cav_pistoliers_1_imperial_supply	wh_main_emp_cav_pistoliers_1	120	wh_main_shp_transport	1	1	60	False	medium	0	172	1	-1	860	0	missile_cavalry	0					False	False	0	1265298982	False		wh_main_vo_culture_Empire	missile_cavalry_rifle	missile_cavalry_rifle	2	False	emp_reiksguard		False	True		215	645	False	vo_culture_None	False	wh_main_vo_actor_Empire_Mounted	0	True	False	5	False	False	
wh2_dlc13_emp_cav_reiksguard_imperial_supply	wh_main_emp_cav_reiksguard	120	wh_main_shp_transport	1	1	60	False	medium	0	260	2	-1	1300	0	melee_cavalry	0					False	False	0	2127816737	True		wh_main_vo_culture_Empire	shock_cavalry	shock_cavalry	4	False	emp_reiksguard		False	True		1300	0	False	vo_culture_None	False	wh_main_vo_actor_Empire_Mounted	0	True	False	6	False	False	
