unit	land_unit	num_men	naval_unit	num_ships	min_men_per_ship	max_men_per_ship	is_naval	weight	recruitment_cost	upkeep_cost	create_time	campaign_cap	multiplayer_cost	multiplayer_cap	caste	prestige	additional_building_requirement	religion_requirement	recruitment_movie	resource_requirement	world_leader_only	can_trade	special_edition_mask	unique_index	in_encyclopedia	region_unit_resource_requirement	audio_voiceover_culture	ui_unit_group_land	ui_unit_group_naval	tier	is_high_threat	porthole_camera	mount	use_hitpoints_in_campaign	unit_scaling	porthole_composite_scene	melee_cp	missile_cp	can_siege	audio_voiceover_culture_override	restrict_xp_gain_in_campaign	audio_voiceover_actor_group	food_cost	has_spoken_vo	is_monstrous	multiplayer_qb_cap	vo_is_dragon	vo_is_dinosaur	optional_ui_element
wh2_dlc13_emp_inf_greatswords_imperial_supply	wh_main_emp_inf_greatswords	100	wh_main_shp_transport	1	1	120	false	medium	0	176	2	-1	880	0	melee_infantry	0					false	false	0	1932219269	true		wh_main_vo_culture_Empire	infantry_sword_great	infantry_sword_great	3	false	emp_soldier_30_degrees		false	true		880.0	0.0	false	vo_culture_None	false	wh_main_vo_actor_Empire_Infantry	0	true	false	6	false	false	
wh2_dlc13_emp_inf_halberdiers_imperial_supply	wh_main_emp_inf_halberdiers	120	wh_main_shp_transport	1	1	120	false	medium	0	116	1	-1	580	0	melee_infantry	0					false	false	0	352905878	true		wh_main_vo_culture_Empire	infantry_spear_halberd	infantry_spear_halberd	3	false	emp_soldier_15_degrees		false	true		580.0	0.0	false	vo_culture_None	false	wh_main_vo_actor_Empire_Infantry	0	true	false	6	false	false	
wh2_dlc13_emp_inf_handgunners_imperial_supply	wh_main_emp_inf_handgunners	90	wh_main_shp_transport	1	1	120	false	medium	0	130	1	-1	650	0	missile_infantry	0					false	false	0	1628840469	true		wh_main_vo_culture_Empire	missile_infantry_rifle	missile_infantry_rifle	3	false	emp_soldier_30_degrees		false	true		130.0	520.0	false	vo_culture_None	false	wh_main_vo_actor_Empire_Infantry	0	true	false	6	false	false	
wh2_dlc13_emp_inf_huntsmen_0_imperial_supply	wh2_dlc13_emp_inf_huntsmen_0	100	wh_main_shp_transport	1	1	90	false	light	0	128	1	-1	640	0	missile_infantry	0					false	false	0	1543834157	true		wh_main_vo_culture_Empire	missile_infantry_bow	missile_infantry_bow	3	false	emp_soldier_15_degrees		false	true		128.0	512.0	false	vo_culture_None	false	wh_main_vo_actor_Empire_Infantry	0	true	false	6	false	false	
wh2_dlc13_emp_veh_luminark_of_hysh_0_imperial_supply	wh_main_emp_veh_luminark_of_hysh_0	2	wh_main_shp_transport	1	1	2	false	medium	0	192	3	-1	960	0	chariot	0					false	false	0	40817978	true		wh_main_vo_culture_Empire	magic_chariot	magic_chariot	5	true	emp_luminark		true	false	composite_scene\porthole\luminark01_porthole_01.csc	192.0	768.0	true	vo_culture_None	false	wh_main_vo_actor_Empire_LightWizard	0	true	false	2	false	false	
wh2_dlc13_emp_veh_steam_tank_imperial_supply	wh_main_emp_veh_steam_tank_driver	1	wh_main_shp_transport	1	1	1	false	heavy	0	400	3	-1	2000	0	chariot	0					false	false	0	960072358	true		wh_main_vo_culture_Empire	emp_steam_tank	emp_steam_tank	5	true	emp_steam_tank		true	false		900.0	1100.0	true	vo_culture_None	false	wh_main_vo_actor_Empire_Infantry	0	true	false	2	false	false	
wh2_dlc13_emp_veh_war_wagon_0_imperial_supply	wh2_dlc13_emp_veh_war_wagon_0	24	wh_main_shp_transport	1	1	6	false	medium	0	230	1	-1	1150	6	chariot	0					false	false	0	680114099	true		wh_main_vo_culture_Empire	missile_chariot	missile_chariot	4	true	default		false	true	composite_scene\porthole\wm_dlc13_warwagon_porthole_01.csc	403.0	748.0	false	vo_culture_None	false	wh_main_vo_actor_Empire_Mounted	0	true	false	2	false	false	
wh2_dlc13_emp_veh_war_wagon_1_imperial_supply	wh2_dlc13_emp_veh_war_wagon_1	8	wh_main_shp_transport	1	1	6	false	medium	0	308	2	-1	1540	6	chariot	0					false	false	0	1971980962	true		wh_main_vo_culture_Empire	missile_chariot	missile_chariot	5	true	default		false	true	composite_scene\porthole\wm_dlc13_warwagon_mortar_porthole_01.csc	539.0	1001.0	true	vo_culture_None	false	wh_main_vo_actor_Empire_Infantry	0	true	false	2	false	false	
wh_dlc06_grn_cav_squig_hoppers_0	wh_dlc06_grn_cav_squig_hoppers_0	70	wh_main_shp_transport	1	1	80	false	medium	670	134	1	0	670	3	melee_cavalry	0					false	false	0	11402	true		wh_main_vo_culture_Goblin	wh_dlc06_grn_squig_sword	wh_dlc06_grn_squig_sword	3	false	grn_squig_hopper		false	true		670.0	0.0	false	vo_culture_None	false	wh_main_vo_actor_Goblin_Infantry	0	true	false	6	false	false	
wh_dlc06_grn_cha_night_goblin_warboss_0	wh_dlc06_grn_cha_night_goblin_warboss_0	1	wh_main_shp_transport	1	1	1	false	light	460	92	1	-1	460	0	lord	0					false	false	0	11354	false		wh_main_vo_culture_Goblin	lord_infantry_sword	lord_infantry_sword	0	true	grn_goblin_15_degrees		true	false		460.0	0.0	false	vo_culture_None	true	wh_dlc06_vo_actor_Goblin_Night_Goblin_Warboss	0	true	false	0	false	false	
wh_dlc06_grn_cha_night_goblin_warboss_1	wh_dlc06_grn_cha_night_goblin_warboss_1	1	wh_main_shp_transport	1	1	1	false	light	780	156	1	-1	780	0	lord	0					false	false	0	11355	false		wh_main_vo_culture_Goblin	lord_cavalry_wolf	lord_cavalry_wolf	0	true	grn_goblin_15_degrees	wh_dlc06_cam_mnt_grn_great_cave_squig	true	false		780.0	0.0	false	vo_culture_None	true	wh_dlc06_vo_actor_Goblin_Night_Goblin_Warboss	0	true	false	0	false	false	
wh_dlc06_grn_inf_squig_herd_0	wh_dlc06_grn_inf_squig_herd_0	100	wh_main_shp_transport	1	1	100	false	light	640	128	1	0	640	3	melee_infantry	0					false	false	0	11410	true		wh_dlc06_vo_culture_Squig	wh_dlc06_grn_squig	wh_dlc06_grn_squig	3	false	grn_squig_herd		false	true		640.0	0.0	false	vo_culture_None	false	wh_main_vo_actor_group_sound	0	false	false	6	false	false	
wh_main_grn_cav_forest_goblin_spider_riders_0	wh_main_grn_cav_forest_goblin_spider_riders_0	70	wh_main_shp_transport	1	1	80	false	medium	730	146	1	-1	730	0	melee_cavalry	0					false	false	0	6692	true		wh_main_vo_culture_Spider_Small	cavalry_spider	cavalry_spider	3	false	grn_goblin_spider_rider		false	true		670.0	0.0	false	vo_culture_None	false	wh_main_vo_actor_default	0	false	true	6	false	false	
wh_main_grn_cav_forest_goblin_spider_riders_1	wh_main_grn_cav_forest_goblin_spider_riders_1	70	wh_main_shp_transport	1	1	80	false	medium	730	146	1	-1	730	0	missile_cavalry	0					false	false	0	9543	true		wh_main_vo_culture_Spider_Small	missile_cavalry_bow_spider	missile_cavalry_bow_spider	3	false	grn_goblin_spider_rider		false	true		168.0	503.0	false	vo_culture_None	false	wh_main_vo_actor_default	0	false	true	5	false	false	
wh_main_grn_cav_goblin_wolf_chariot	wh_main_grn_cav_goblin_wolf_chariot	18	wh_main_shp_transport	1	1	1	false	heavy	960	192	1	0	960	3	chariot	0					false	false	0	6697	true		wh_main_vo_culture_Goblin	missile_chariot	missile_chariot	3	true	grn_wolf_chariot		false	true	composite_scene\porthole\goblin_wolf_chariot_bows_porthole_01.csc	960.0	0.0	false	vo_culture_None	false	wh_main_vo_actor_Goblin_Infantry	0	true	false	5	false	false	
wh_main_grn_cav_goblin_wolf_riders_0	wh_main_grn_cav_goblin_wolf_riders_0	70	wh_main_shp_transport	1	1	80	false	light	670	134	1	-1	670	0	melee_cavalry	0					false	false	0	6706	true		wh_main_vo_culture_Goblin	cavalry_wolf	cavalry_wolf	2	false	grn_goblin_wolf_rider		false	true		730.0	0.0	false	vo_culture_None	false	wh_main_vo_actor_Goblin_Infantry	0	true	false	6	false	false	
wh_main_grn_cav_goblin_wolf_riders_1	wh_main_grn_cav_goblin_wolf_riders_1	70	wh_main_shp_transport	1	1	80	false	light	670	134	1	-1	670	3	missile_cavalry	0					false	false	0	9536	true		wh_main_vo_culture_Goblin	missile_cavalry_bow_wolf	missile_cavalry_bow_wolf	2	false	grn_goblin_wolf_rider		false	true		183.0	548.0	false	vo_culture_None	false	wh_main_vo_actor_Goblin_Infantry	0	true	false	5	false	false	
wh_main_grn_cav_orc_boar_boy_big_uns	wh_main_grn_cav_orc_boar_boy_big_uns	60	wh_main_shp_transport	1	1	60	false	heavy	1060	212	2	0	1060	2	melee_cavalry	0					false	false	0	6717	true		wh_main_vo_culture_Orc	shock_cavalry_boar	shock_cavalry_boar	4	false	grn_orc_boar_rider		false	true		1060.0	0.0	false	vo_culture_None	false	wh_main_vo_actor_Orc_Infantry	0	true	false	6	false	false	
wh_main_grn_cav_orc_boar_boyz	wh_main_grn_cav_orc_boar_boyz	70	wh_main_shp_transport	1	1	70	false	heavy	1010	202	2	0	1010	3	melee_cavalry	0					false	false	0	6712	true		wh_main_vo_culture_Orc	shock_cavalry_boar	shock_cavalry_boar	3	false	grn_orc_boar_rider		false	true		1010.0	0.0	false	vo_culture_None	false	wh_main_vo_actor_Orc_Infantry	0	true	false	6	false	false	
wh_main_grn_cav_orc_boar_chariot	wh_main_grn_cav_orc_boar_chariot	8	wh_main_shp_transport	1	1	1	false	heavy	1090	218	1	0	1090	2	chariot	0					false	false	0	6721	true		wh_main_vo_culture_Orc	chariot	chariot	4	true	grn_boar_chariot		false	true	composite_scene\porthole\orc_boar_chariot_spear_porthole_01.csc	1088.0	0.0	false	vo_culture_None	false	wh_main_vo_actor_Orc_Infantry	0	true	false	6	false	false	
wh_main_grn_cav_savage_orc_boar_boy_big_uns	wh_main_grn_cav_savage_orc_boar_boy_big_uns	60	wh_main_shp_transport	1	1	60	false	heavy	1150	230	2	0	1150	2	melee_cavalry	0					false	false	0	6726	true		wh_main_vo_culture_Orc	shock_cavalry_boar	shock_cavalry_boar	4	false	grn_orc_boar_rider		false	true		1150.0	0.0	false	vo_culture_None	false	wh_main_vo_actor_Orc_Infantry	0	true	false	6	false	false	
wh_main_grn_cav_savage_orc_boar_boyz	wh_main_grn_cav_savage_orc_boar_boyz	70	wh_main_shp_transport	1	1	70	false	heavy	1010	202	2	0	1010	3	melee_cavalry	0					false	false	0	6728	true		wh_main_vo_culture_Orc	shock_cavalry_boar	shock_cavalry_boar	3	false	grn_orc_boar_rider		false	true		1010.0	0.0	false	vo_culture_None	false	wh_main_vo_actor_Orc_Infantry	0	true	false	6	false	false	
wh_main_grn_cha_goblin_big_boss_0	wh_main_grn_cha_goblin_big_boss_0	1	wh_main_shp_transport	1	1	1	false	light	310	62	1	-1	310	0	hero	0					false	false	0	6741	false		wh_main_vo_culture_Goblin	grn_goblin_bigboss	grn_goblin_bigboss	0	true	grn_goblin_15_degrees		true	false		300.0	0.0	false	vo_culture_None	true	wh_main_vo_actor_Goblin_BigBoss	0	true	false	3	false	false	
wh_main_grn_cha_goblin_big_boss_1	wh_main_grn_cha_goblin_big_boss_1	1	wh_main_shp_transport	1	1	1	false	light	410	82	1	-1	410	0	hero	0					false	false	0	7301	false		wh_main_vo_culture_Goblin	grn_goblin_bigboss_cavalry	grn_goblin_bigboss_cavalry	0	true	grn_goblin_15_degrees	wh_main_cam_mnt_grn_giant_wolf_armoured	true	false		390.0	0.0	false	vo_culture_None	true	wh_main_vo_actor_Goblin_BigBoss	0	true	false	3	false	false	
wh_main_grn_cha_goblin_big_boss_2	wh_main_grn_cha_goblin_big_boss_2	1	wh_main_shp_transport	1	1	1	false	medium	430	86	1	-1	430	0	hero	0					false	false	0	7309	false		wh_main_vo_culture_Goblin	grn_goblin_bigboss_cavalry	grn_goblin_bigboss_cavalry	0	true	grn_goblin_15_degrees	wh_main_cam_mnt_grn_giant_spider	true	false		420.0	0.0	false	vo_culture_None	true	wh_main_vo_actor_Goblin_BigBoss	0	true	false	3	false	false	
wh_main_grn_cha_goblin_great_shaman_0	wh_main_grn_cha_goblin_great_shaman_0	1	wh_main_shp_transport	1	1	1	false	light	320	180	1	-1	320	0	lord	0					false	false	0	9910	false		wh_main_vo_culture_Goblin	lord_wizard_lil_waaagh	lord_wizard_lil_waaagh	0	true	grn_goblin_15_degrees		true	false		64.0	256.0	false	vo_culture_None	true	wh_main_vo_actor_Goblin_GreatShaman	0	true	false	0	false	false	
wh_main_grn_cha_goblin_great_shaman_1	wh_main_grn_cha_goblin_great_shaman_1	1	wh_main_shp_transport	1	1	1	false	light	460	215	1	-1	460	0	lord	0					false	false	0	9915	false		wh_main_vo_culture_Goblin	lord_wizard_lil_waaagh	lord_wizard_lil_waaagh	0	true	grn_goblin_15_degrees	wh_main_cam_mnt_grn_giant_wolf_armoured	true	false		92.0	368.0	false	vo_culture_None	true	wh_main_vo_actor_Goblin_GreatShaman	0	true	false	0	false	false	
wh_main_grn_cha_night_goblin_shaman	wh_main_grn_cha_night_goblin_shaman	1	wh_main_shp_transport	1	1	1	false	light	180	145	1	-1	180	0	hero	0					false	false	0	6739	false		wh_main_vo_culture_Goblin	wizard_lil_waaagh	wizard_lil_waaagh	0	true	grn_goblin_15_degrees		true	false		36.0	144.0	false	vo_culture_None	true	wh_main_vo_actor_Goblin_NightShaman	0	true	false	3	false	false	
wh_main_grn_cha_orc_shaman_0	wh_main_grn_cha_orc_shaman_0	1	wh_main_shp_transport	1	1	1	false	medium	300	175	1	-1	300	0	hero	0					false	false	0	6783	false		wh_main_vo_culture_Orc	wizard_big_waaagh	wizard_big_waaagh	0	true	grn_orc_30_degrees		true	false		75.0	225.0	false	vo_culture_None	true	wh_main_vo_actor_Orc_Shaman	0	true	false	3	false	false	
wh_main_grn_cha_orc_shaman_1	wh_main_grn_cha_orc_shaman_1	1	wh_main_shp_transport	1	1	1	false	heavy	430	208	1	-1	430	0	hero	0					false	false	0	7412	false		wh_main_vo_culture_Orc	wizard_big_waaagh_cavalry	wizard_big_waaagh_cavalry	0	true	grn_orc_30_degrees	wh_main_cam_mnt_grn_warboar	true	false		108.0	323.0	false	vo_culture_None	true	wh_main_vo_actor_Orc_Shaman	0	true	false	3	false	false	
wh_main_grn_cha_orc_warboss_0	wh_main_grn_cha_orc_warboss_0	1	wh_main_shp_transport	1	1	1	false	heavy	940	188	1	-1	940	0	lord	0					false	false	0	6790	false		wh_main_vo_culture_Orc	lord_infantry_sword	lord_infantry_sword	0	true	grn_orc_30_degrees		true	false		940.0	0.0	false	vo_culture_None	true	wh_main_vo_actor_Orc_Warboss	0	true	false	0	false	false	
wh_main_grn_cha_orc_warboss_1	wh_main_grn_cha_orc_warboss_1	1	wh_main_shp_transport	1	1	1	false	very_heavy	2220	444	1	-1	2220	0	lord	0					false	false	0	7287	false		wh_main_vo_culture_Orc	lord_dragon	lord_dragon	0	true	grn_orc_30_degrees	wh_main_cam_mnt_grn_wyvern	true	false		2220.0	0.0	true	vo_culture_None	true	wh_main_vo_actor_Orc_Warboss	0	true	false	0	false	false	
wh_main_grn_cha_orc_warboss_2	wh_main_grn_cha_orc_warboss_2	1	wh_main_shp_transport	1	1	1	false	heavy	1140	228	1	-1	1140	0	lord	0					false	false	0	7292	false		wh_main_vo_culture_Orc	lord_cavalry	lord_cavalry	0	true	grn_orc_30_degrees	wh_main_cam_mnt_grn_warboar_armoured	true	false		1140.0	0.0	false	vo_culture_None	true	wh_main_vo_actor_Orc_Warboss	0	true	false	0	false	false	
wh_main_grn_inf_black_orcs	wh_main_grn_inf_black_orcs	90	wh_main_shp_transport	1	1	90	false	heavy	860	172	2	0	860	3	melee_infantry	0					false	false	0	6806	true		wh_main_vo_culture_Orc	infantry_axe_great	infantry_axe_great	4	false	grn_orc_0_degrees		false	true		860.0	0.0	false	vo_culture_None	false	wh_main_vo_actor_Orc_Infantry	0	true	false	6	false	false	
wh_main_grn_inf_goblin_archers	wh_main_grn_inf_goblin_archers	120	wh_main_shp_transport	1	1	150	false	light	340	68	1	-1	340	0	missile_infantry	0					false	false	0	6811	true		wh_main_vo_culture_Goblin	missile_infantry_bow	missile_infantry_bow	2	false	grn_goblin_15_degrees		false	true		68.0	272.0	false	vo_culture_None	false	wh_main_vo_actor_Goblin_Infantry	0	true	false	6	false	false	
wh_main_grn_inf_goblin_spearmen	wh_main_grn_inf_goblin_spearmen	140	wh_main_shp_transport	1	1	200	false	light	450	90	1	-1	450	0	melee_infantry	0					false	false	0	6820	true		wh_main_vo_culture_Goblin	infantry_spear	infantry_spear	1	false	grn_goblin_15_degrees		false	true		450.0	0.0	false	vo_culture_None	false	wh_main_vo_actor_Goblin_Infantry	0	true	false	6	false	false	
wh_main_grn_inf_night_goblin_archers	wh_main_grn_inf_night_goblin_archers	140	wh_main_shp_transport	1	1	200	false	light	390	78	1	-1	390	0	missile_infantry	0					false	false	0	6832	true		wh_main_vo_culture_Goblin	missile_infantry_bow	missile_infantry_bow	3	false	grn_goblin_45_degrees		false	true		78.0	312.0	false	vo_culture_None	false	wh_main_vo_actor_Goblin_Infantry	0	true	false	6	false	false	
wh_main_grn_inf_night_goblin_fanatics	wh_main_grn_inf_night_goblin_fanatics	150	wh_main_shp_transport	1	1	200	false	light	540	108	1	-1	540	0	melee_infantry	0					false	false	0	6842	true		wh_main_vo_culture_Goblin	infantry_sword	infantry_sword	4	false	grn_goblin_45_degrees		false	true		540.0	0.0	false	vo_culture_None	false	wh_main_vo_actor_Goblin_Infantry	0	true	false	6	false	false	
wh_main_grn_inf_night_goblin_fanatics_1	wh_main_grn_inf_night_goblin_fanatics_1	140	wh_main_shp_transport	1	1	200	false	light	500	100	1	-1	500	0	missile_infantry	0					false	false	0	11100	true		wh_main_vo_culture_Goblin	missile_infantry_bow	missile_infantry_bow	4	false	grn_goblin_45_degrees		false	true		100.0	400.0	false	vo_culture_None	false	wh_main_vo_actor_Goblin_Infantry	0	true	false	6	false	false	
wh_main_grn_inf_night_goblins	wh_main_grn_inf_night_goblins	150	wh_main_shp_transport	1	1	200	false	light	420	84	1	-1	420	0	melee_infantry	0					false	false	0	6850	true		wh_main_vo_culture_Goblin	infantry_sword	infantry_sword	3	false	grn_goblin_45_degrees		false	true		420.0	0.0	false	vo_culture_None	false	wh_main_vo_actor_Goblin_Infantry	0	true	false	6	false	false	
wh_main_grn_inf_orc_arrer_boyz	wh_main_grn_inf_orc_arrer_boyz	100	wh_main_shp_transport	1	1	120	false	heavy	560	112	1	-1	560	0	missile_infantry	0					false	false	0	6854	true		wh_main_vo_culture_Orc	missile_infantry_bow	missile_infantry_bow	2	false	grn_orc_45_degrees		false	true		140.0	420.0	false	vo_culture_None	false	wh_main_vo_actor_Orc_Infantry	0	true	false	6	false	false	
wh_main_grn_inf_orc_big_uns	wh_main_grn_inf_orc_big_uns	100	wh_main_shp_transport	1	1	100	false	heavy	720	144	2	0	720	2	melee_infantry	0					false	false	0	6862	true		wh_main_vo_culture_Orc	infantry_sword	infantry_sword	3	false	grn_orc_45_degrees		false	true		720.0	0.0	false	vo_culture_None	false	wh_main_vo_actor_Orc_Infantry	0	true	false	6	false	false	
wh_main_grn_inf_orc_boyz	wh_main_grn_inf_orc_boyz	120	wh_main_shp_transport	1	1	120	false	heavy	670	134	1	-1	670	0	melee_infantry	0					false	false	0	6864	true		wh_main_vo_culture_Orc	infantry_sword	infantry_sword	1	false	grn_orc_30_degrees		false	true		670.0	0.0	false	vo_culture_None	false	wh_main_vo_actor_Orc_Infantry	0	true	false	6	false	false	
wh_main_grn_inf_savage_orc_arrer_boyz	wh_main_grn_inf_savage_orc_arrer_boyz	100	wh_main_shp_transport	1	1	120	false	heavy	720	144	1	-1	720	0	missile_infantry	0					false	false	0	6875	true		wh_main_vo_culture_Orc	missile_infantry_bow	missile_infantry_bow	2	false	grn_orc_0_degrees		false	true		180.0	540.0	false	vo_culture_None	false	wh_main_vo_actor_Orc_Infantry	0	true	false	6	false	false	
wh_main_grn_inf_savage_orc_big_uns	wh_main_grn_inf_savage_orc_big_uns	100	wh_main_shp_transport	1	1	100	false	heavy	880	176	2	0	880	2	melee_infantry	0					false	false	0	6876	true		wh_main_vo_culture_Orc	infantry_axe	infantry_axe	3	false	grn_orc_30_degrees		false	true		880.0	0.0	false	vo_culture_None	false	wh_main_vo_actor_Orc_Infantry	0	true	false	6	false	false	
wh_main_grn_inf_savage_orcs	wh_main_grn_inf_savage_orcs	120	wh_main_shp_transport	1	1	120	false	heavy	770	154	1	-1	770	0	melee_infantry	0					false	false	0	6894	true		wh_main_vo_culture_Orc	infantry_axe	infantry_axe	1	false	grn_orc_30_degrees		false	true		770.0	0.0	false	vo_culture_None	false	wh_main_vo_actor_Orc_Infantry	0	true	false	6	false	false	
wh_main_grn_mon_arachnarok_spider_0	wh_main_grn_mon_arachnarok_spider_0	8	wh_main_shp_transport	1	1	8	false	very_heavy	2320	464	3	0	2320	1	monster	0					false	false	0	6909	true		wh_main_vo_culture_Spider_Small	grn_arachnarok	grn_arachnarok	4	true	grn_aracknarok		true	false	composite_scene\porthole\arachnarok_porthole_01.csc	1740.0	580.0	true	vo_culture_None	false	wh_main_vo_actor_default	0	false	true	2	false	false	
wh_main_grn_mon_giant	wh_main_grn_mon_giant	1	wh_main_shp_transport	1	1	1	false	very_heavy	1600	320	2	0	1600	3	monster	0					false	false	0	6913	true		wh_main_vo_culture_Giant	giant	giant	5	true	grn_giant		true	false		1600.0	0.0	true	vo_culture_None	false	wh_main_vo_actor_default	0	false	true	2	false	false	
wh_main_grn_mon_trolls	wh_main_grn_mon_trolls	16	wh_main_shp_transport	1	1	16	false	very_heavy	900	180	2	0	900	3	monstrous_infantry	0					false	false	0	6934	true		wh_main_vo_culture_Troll	monstrous_infantry	monstrous_infantry	3	true	grn_troll		false	true		900.0	0.0	true	vo_culture_None	false	wh_main_vo_actor_default	0	false	false	6	false	false	
wh_dlc06_grn_cha_skarsnik_0	wh_dlc06_grn_cha_skarsnik_0	1	wh_main_shp_transport	1	1	1	false	light	1600	320	1	-1	1600	0	lord	0					false	false	0	11348	false		wh_main_vo_culture_Goblin	lord_halberd	lord_halberd	0	true	grn_goblin_15_degrees		true	false	composite_scene\porthole\skarsnik_and_gobbler_porthole_01.csc	1600.0	0.0	false	vo_culture_None	true	wh_dlc06_vo_actor_Goblin_Skarsnik	0	true	false	0	false	false	
wh_dlc06_grn_cha_wurrzag_0	wh_dlc06_grn_cha_wurrzag_0	1	wh_main_shp_transport	1	1	1	false	light	400	200	1	-1	400	0	lord	0					false	false	0	11404	false		wh_main_vo_culture_Orc	lord_wizard_big_waaagh	lord_wizard_big_waaagh	0	true	grn_orc_30_degrees		true	false		100.0	300.0	false	vo_culture_None	true	wh_dlc06_vo_actor_Orc_Wurrzag	0	true	false	0	false	false	
wh_dlc06_grn_cha_wurrzag_1	wh_dlc06_grn_cha_wurrzag_1	1	wh_main_shp_transport	1	1	1	false	light	590	248	1	-1	590	0	lord	0					false	false	0	11408	false		wh_main_vo_culture_Orc	lord_wizard_big_waaagh	lord_wizard_big_waaagh	0	true	grn_orc_30_degrees	wh_dlc06_cam_mnt_grn_spleenrippa	true	false		148.0	443.0	false	vo_culture_None	true	wh_dlc06_vo_actor_Orc_Wurrzag	0	true	false	0	false	false	
wh_main_grn_cha_azhag_the_slaughterer_0	wh_main_grn_cha_azhag_the_slaughterer_0	1	wh_main_shp_transport	1	1	1	false	heavy	1440	460	1	-1	1440	0	lord	0					false	false	0	6732	false		wh_main_vo_culture_Orc	lord_wizard_death	lord_wizard_death	0	true	grn_warboss		true	false		648.0	792.0	false	vo_culture_None	true	wh_main_vo_actor_Orc_AzhagTheSlaughterer	0	true	false	0	false	false	
wh_main_grn_cha_azhag_the_slaughterer_1	wh_main_grn_cha_azhag_the_slaughterer_1	1	wh_main_shp_transport	1	1	1	false	very_heavy	2720	780	1	-1	2720	0	lord	0					false	false	0	7240	false		wh_main_vo_culture_Orc	lord_wizard_death	lord_wizard_death	0	true	grn_warboss	wh_main_cam_mnt_grn_skullmuncha	true	false		1224.0	1496.0	true	vo_culture_None	true	wh_main_vo_actor_Orc_AzhagTheSlaughterer	0	true	false	0	false	false	
wh_main_grn_cha_grimgor_ironhide	wh_main_grn_cha_grimgor_ironhide	1	wh_main_shp_transport	1	1	1	false	heavy	1600	320	1	-1	1600	0	lord	0					false	false	0	6753	false		wh_main_vo_culture_Orc	lord_infantry_axe_great	lord_infantry_axe_great	0	true	grn_warboss		true	false		1600.0	0.0	false	vo_culture_None	true	wh_main_vo_actor_Orc_GrimgorIronhide	0	true	false	0	false	false	
wh_dlc06_grn_inf_nasty_skulkers_0	wh_dlc06_grn_inf_nasty_skulkers_0	80	wh_main_shp_transport	1	1	80	false	light	830	166	1	0	830	1	melee_infantry	0					false	false	0	11398	true		wh_main_vo_culture_Goblin	wh_dlc06_grn_nasty_skulker	wh_dlc06_grn_nasty_skulker	2	false	grn_goblin_45_degrees		false	true		830.0	0.0	false	vo_culture_None	false	wh_main_vo_actor_Goblin_Infantry	0	true	false	1	false	false	
wh_main_grn_art_doom_diver_catapult	wh_main_grn_art_doom_diver_catapult	44	wh_main_shp_transport	1	1	44	false	heavy	1020	204	3	0	1020	1	warmachine	0					false	false	0	6668	true		wh_main_vo_culture_Goblin	grn_doomdiver	grn_doomdiver	3	false	grn_goblin_15_degrees		false	true		205.0	819.0	true	vo_culture_None	false	wh_main_vo_actor_Goblin_Infantry	0	true	false	6	false	false	
wh_main_grn_art_goblin_rock_lobber	wh_main_grn_art_goblin_rock_lobber	44	wh_main_shp_transport	1	1	44	false	heavy	960	192	1	0	960	2	warmachine	0					false	false	0	10737	true		wh_main_vo_culture_Goblin	catapult	catapult	2	false	grn_goblin_15_degrees		false	true		192.0	768.0	true	vo_culture_None	false	wh_main_vo_actor_Goblin_Infantry	0	true	false	6	false	false	
wh_dlc06_grn_mon_spider_hatchlings_0	wh_dlc06_grn_mon_spider_hatchlings_0	100	wh_main_shp_transport	1	1	100	false	medium	480	96	1	-1	480	0	melee_infantry	0					false	false	0	12316	true		wh_main_vo_culture_Spider_Small	grn_arachnarok	grn_arachnarok	1	false	grn_goblin_spider_rider		false	false		450.0	0.0	false	vo_culture_None	false	wh_main_vo_actor_default	0	false	true	0	false	false	
wh_dlc06_grn_mon_spider_hatchlings_0_summoned	wh_dlc06_grn_mon_spider_hatchlings_0_summoned	100	wh_main_shp_transport	1	1	100	false	medium	480	96	1	-1	480	0	melee_infantry	0					false	false	0	12526	true		wh_main_vo_culture_Spider_Small	grn_arachnarok	grn_arachnarok	1	false	grn_goblin_spider_rider		false	false		225.0	0.0	false	vo_culture_None	false	wh_main_vo_actor_default	0	false	true	0	false	false	
wh2_dlc15_grn_cav_forest_goblin_spider_riders_waaagh_0	wh2_dlc15_grn_cav_forest_goblin_spider_riders_waaagh_0	70	wh_main_shp_transport	1	1	80	false	medium	840	168	1	-1	840	0	missile_cavalry	0					false	false	0	909487917	true		wh_main_vo_culture_Goblin	missile_cavalry_bow_spider	missile_cavalry_bow_spider	3	false	grn_goblin_spider_rider		false	true		210.0	630.0	false	vo_culture_None	false	wh_main_vo_actor_Goblin_SpiderRider	0	false	true	5	false	false	
wh2_dlc15_grn_cav_squig_hoppers_waaagh_0	wh2_dlc15_grn_cav_squig_hoppers_waaagh_0	70	wh_main_shp_transport	1	1	80	false	medium	740	148	1	-1	740	0	melee_cavalry	0					false	false	0	584909250	true		wh_main_vo_culture_Goblin	wh_dlc06_grn_squig_sword	wh_dlc06_grn_squig_sword	3	false	grn_squig_hopper		false	true		780.0	0.0	false	vo_culture_None	false	wh_main_vo_actor_Goblin_Infantry	0	true	false	6	false	false	
